CADENA;COD;DESCRIPCION;MARCA;COD LOCAL;DESCRIPCION LOCAL;FORMATO;VTA;STOCK;DESCRIPCION LOCAL2
SPSA.xlsx;20009787;BADIA-PIMIENTA-NEGRA-MOLIDA-FR-56-70-GR;BADIA;112;SPSA-PVEA-CERES;PLAZA VEA;6;4;PLAZA VEA CERES
SPSA.xlsx;20009787;BADIA-PIMIENTA-NEGRA-MOLIDA-FR-56-70-GR;BADIA;96;SPSA-PVEA-SAN-JORGE;PLAZA VEA;27;8;PLAZA VEA SAN JORGE
SPSA.xlsx;20009787;BADIA-PIMIENTA-NEGRA-MOLIDA-FR-56-70-GR;BADIA;125;SPSA-PVEA-SJ-LURIGANCHO;PLAZA VEA;12;4;PLAZA VEA SJ LURIGANCHO
SPSA.xlsx;20009787;BADIA-PIMIENTA-NEGRA-MOLIDA-FR-56-70-GR;BADIA;1249;MAKRO-CANETE;MAKRO;23;48;MAKRO CANETE
SPSA.xlsx;20009787;BADIA-PIMIENTA-NEGRA-MOLIDA-FR-56-70-GR;BADIA;917;SPSA-CD-PUNTA-NEGRA;CD;0;-144;CD PUNTA NEGRA
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;229;SPSA-PVEA-SALAVERRY;PLAZA VEA;13;6;PLAZA VEA SALAVERRY
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;95;SPSA-VIVANDA-MONTERRICO;VIVANDA;10;28;VIVANDA MONTERRICO
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;81;SPSA-PVEA-LA-MOLINA;PLAZA VEA;1;18;PLAZA VEA LA MOLINA
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;80;SPSA-PVEA-LA-BOLICHERA;PLAZA VEA;2;9;PLAZA VEA LA BOLICHERA
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;64;SPSA-PVEA-MIRAFLORES;PLAZA VEA;3;12;PLAZA VEA MIRAFLORES
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;109;SPSA-PVEA-DASSO;PLAZA VEA;4;11;PLAZA VEA DASSO
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;48;SPSA-PVEA-HIGUERETA;PLAZA VEA;4;6;PLAZA VEA HIGUERETA
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;465;SPSA-PVEA-SUCRE;PLAZA VEA;2;12;PLAZA VEA SUCRE
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;61;SPSA-PVEA-CORTIJO;PLAZA VEA;3;13;PLAZA VEA CORTIJO
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;10;SPSA-PVEA-CAMINOS-DEL-INCA;PLAZA VEA;5;10;PLAZA VEA CAMINOS DEL INCA
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;227;SPSA-PVEA-SAN-ISIDRO;PLAZA VEA;3;9;PLAZA VEA SAN ISIDRO
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;94;SPSA-VIVANDA-BENAVIDES;VIVANDA;4;9;VIVANDA BENAVIDES
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;139;SPSA-PVEA-ALAMEDA-SUR;PLAZA VEA;5;12;PLAZA VEA ALAMEDA SUR
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;37;SPSA-PVEA-JOCKEY;PLAZA VEA;5;12;PLAZA VEA JOCKEY
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;140;SPSA-VIVANDA-LIBERTADORES;VIVANDA;10;12;VIVANDA LIBERTADORES
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;110;SPSA-PVEA-CORPAC;PLAZA VEA;1;12;PLAZA VEA CORPAC
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;106;SPSA-PVEA-VALLE-HERMOSO;PLAZA VEA;3;10;PLAZA VEA VALLE HERMOSO
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;90;SPSA-VIVANDA-PEZET;VIVANDA;4;11;VIVANDA PEZET
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;93;SPSA-VIVANDA-DOS-DE-MAYO;VIVANDA;1;15;VIVANDA DOS DE MAYO
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;195;SPSA-PVEA-SAN-BORJA;PLAZA VEA;3;13;PLAZA VEA SAN BORJA
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;290;SPSA-VIVANDA-ASIA;VIVANDA;0;18;VIVANDA ASIA
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;202;SPSA-PVEA-LURIN;PLAZA VEA;0;12;PLAZA VEA LURIN
SPSA.xlsx;20506846;MAILLE-MOSTAZA-A-LA-MIEL-FR-230G;MAILLE;917;SPSA-CD-PUNTA-NEGRA;CD;0;-18;CD PUNTA NEGRA
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;710;MAKRO-SAN-JUAN-DE-LURIGANCHO;MAKRO;3;5;MAKRO SAN JUAN DE LURIGANCHO
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;511;SULLANA-MK;MAKRO;2;4;MAKRO SULLANA
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;359;MAKRO-SANTA-ANITA;MAKRO;20;10;MAKRO SANTA ANITA
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;1250;MAKRO-CHIMBOTE;MAKRO;3;4;MAKRO CHIMBOTE
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;891;MAKRO-TRUJILLO-I;MAKRO;6;1;MAKRO TRUJILLO I
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;510;AREQUIPA-2-MK;MAKRO;7;-2;MAKRO AREQUIPA 2
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;892;MAKRO-PIURA;MAKRO;6;3;MAKRO PIURA
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;894;MAKRO-VILLA-EL-SALVADOR;MAKRO;5;5;MAKRO VILLA EL SALVADOR
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;893;MAKRO-COMAS;MAKRO;6;1;MAKRO COMAS
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;360;MAKRO-SURCO;MAKRO;28;0;MAKRO SURCO
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;509;PIURA-2-MK;MAKRO;2;6;MAKRO PIURA 2
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;449;CUSCO-MK;MAKRO;13;-1;MAKRO CUSCO
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;895;MAKRO-HUANCAYO;MAKRO;4;6;MAKRO HUANCAYO
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;1033;MAKRO-VENEZUELA;MAKRO;10;5;MAKRO VENEZUELA
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;564;MAKRO-CHICLAYO;MAKRO;8;1;MAKRO CHICLAYO
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;899;MAKRO-TRUJILLO-II;MAKRO;5;5;MAKRO TRUJILLO II
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;1252;MAKRO-SAN-MARTIN-DE-PORRES;MAKRO;6;10;MAKRO SAN MARTIN DE PORRES
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;357;MAKRO-INDEPENDENCIA;MAKRO;4;5;MAKRO INDEPENDENCIA
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;2273;MAKRO-SJM;MAKRO;3;7;MAKRO SAN JUAN DE MIRAFLORES
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;448;ZARATE-2- -MK;MAKRO;3;10;MAKRO ZARATE 2
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;358;MAKRO-CALLAO;MAKRO;6;9;MAKRO CALLAO
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;1058;MAKRO-HUAYLAS;MAKRO;9;7;MAKRO HUAYLAS
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;522;MAKRO-AREQUIPA;MAKRO;4;3;MAKRO AREQUIPA
SPSA.xlsx;20149388;BADIA-COMINO-MOLIDO-X-453-60GR;BADIA;917;SPSA-CD-PUNTA-NEGRA;CD;0;-18;CD PUNTA NEGRA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;177;SPSA-PVEA-TALARA;PLAZA VEA;4;13;PLAZA VEA TALARA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;94;SPSA-VIVANDA-BENAVIDES;VIVANDA;33;20;VIVANDA BENAVIDES
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;126;SPSA-PVEA-SANTA-CLARA;PLAZA VEA;21;2;PLAZA VEA SANTA CLARA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;122;SPSA-PVEA-ICA;PLAZA VEA;50;29;PLAZA VEA ICA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;509;PIURA-2-MK;MAKRO;40;24;MAKRO PIURA 2
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;106;SPSA-PVEA-VALLE-HERMOSO;PLAZA VEA;54;17;PLAZA VEA VALLE HERMOSO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;104;SPSA-PVEA-AREQUIPA;PLAZA VEA;12;16;PLAZA VEA AREQUIPA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;898;MAKRO-HUACHO;MAKRO;12;24;MAKRO HUACHO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;227;SPSA-PVEA-SAN-ISIDRO;PLAZA VEA;58;24;PLAZA VEA SAN ISIDRO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;135;SPSA-PVEA-COLONIAL;PLAZA VEA;23;18;PLAZA VEA COLONIAL
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;357;MAKRO-INDEPENDENCIA;MAKRO;75;41;MAKRO INDEPENDENCIA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;61;SPSA-PVEA-CORTIJO;PLAZA VEA;72;23;PLAZA VEA CORTIJO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;261;SPSA-PVEA-EL-AGUSTINO;PLAZA VEA;6;10;PLAZA VEA EL AGUSTINO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;108;SPSA-PVEA-AYACUCHO;PLAZA VEA;29;24;PLAZA VEA AYACUCHO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;102;SPSA-PVEA-CHICLAYO;PLAZA VEA;42;7;PLAZA VEA CHICLAYO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;449;CUSCO-MK;MAKRO;51;32;MAKRO CUSCO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;1058;MAKRO-HUAYLAS;MAKRO;46;23;MAKRO HUAYLAS
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;192;SPSA-PVEA-SULLANA;PLAZA VEA;2;14;PLAZA VEA SULLANA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;522;MAKRO-AREQUIPA;MAKRO;24;42;MAKRO AREQUIPA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;358;MAKRO-CALLAO;MAKRO;92;38;MAKRO CALLAO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;132;SPSA-PVEA-EL-EJERCITO;PLAZA VEA;11;21;PLAZA VEA EL EJERCITO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;896;MAKRO-CHINCHA;MAKRO;24;17;MAKRO CHINCHA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;516;SPSA-PVEA-COSTANERA-ILO;PLAZA VEA;27;11;PLAZA VEA COSTANERA ILO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;109;SPSA-PVEA-DASSO;PLAZA VEA;49;24;PLAZA VEA DASSO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;236;SPSA-PVEA-PISCO;PLAZA VEA;48;11;PLAZA VEA PISCO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;564;MAKRO-CHICLAYO;MAKRO;57;44;MAKRO CHICLAYO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;139;SPSA-PVEA-ALAMEDA-SUR;PLAZA VEA;35;27;PLAZA VEA ALAMEDA SUR
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;141;SPSA-PVEA-CHOSICA;PLAZA VEA;22;11;PLAZA VEA CHOSICA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;130;SPSA-PVEA-CHIMBOTE;PLAZA VEA;22;19;PLAZA VEA CHIMBOTE
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;123;SPSA-PVEA-EL-CHACARERO;PLAZA VEA;27;5;PLAZA VEA EL CHACARERO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;203;SPSA-PVEA-RIMAC-ALCAZAR;PLAZA VEA;27;18;PLAZA VEA RIMAC ALCAZAR
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;895;MAKRO-HUANCAYO;MAKRO;28;37;MAKRO HUANCAYO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;80;SPSA-PVEA-LA-BOLICHERA;PLAZA VEA;44;16;PLAZA VEA LA BOLICHERA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;710;MAKRO-SAN-JUAN-DE-LURIGANCHO;MAKRO;45;28;MAKRO SAN JUAN DE LURIGANCHO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;223;SPSA-PVEA-CUSCO-ARSOBIZPO;PLAZA VEA;26;21;PLAZA VEA CUSCO ARSOBIZPO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;769;SPSA-PVEA-CHICLAYO-MALL;PLAZA VEA;36;7;PLAZA VEA CHICLAYO MALL
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;231;SPSA-PVEA-VENTANILLA;PLAZA VEA;25;6;PLAZA VEA VENTANILLA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;142;SPSA-PVEA-CHINCHA;PLAZA VEA;27;17;PLAZA VEA CHINCHA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;2637;SPSA-PLAZA-VEA-TARAPOTO-2;PLAZA VEA;49;45;PLAZA VEA TARAPOTO 2
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;134;SPSA-PVEA-CENTRO-CIVICO;PLAZA VEA;19;16;PLAZA VEA CENTRO CIVICO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;95;SPSA-VIVANDA-MONTERRICO;VIVANDA;54;18;VIVANDA MONTERRICO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;1033;MAKRO-VENEZUELA;MAKRO;73;28;MAKRO VENEZUELA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;226;SPSA-PVEA-PAITA;PLAZA VEA;9;14;PLAZA VEA PAITA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;3;PVO-PLAZA-VEA-HUANUCO;PLAZA VEA;35;30;PLAZA VEA HUANUCO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;899;MAKRO-TRUJILLO-II;MAKRO;45;31;MAKRO TRUJILLO II
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;59;SPSA-PVEA-CALLAO;PLAZA VEA;10;9;PLAZA VEA CALLAO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;724;SPSA-PVEA-TUMBES;PLAZA VEA;30;22;PLAZA VEA TUMBES
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;333;SPSA-PVEA-PLACITA;PLAZA VEA;18;5;PLAZA VEA PLACITA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;4;PVO-PLAZA-VEA-JAEN;PLAZA VEA;24;18;PLAZA VEA JAEN
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;195;SPSA-PVEA-SAN-BORJA;PLAZA VEA;69;19;PLAZA VEA SAN BORJA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;2638;SPSA-PLAZA-VEA-SJB-AYACUCHO;PLAZA VEA;75;29;PLAZA VEA SJB AYACUCHO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;291;SPSA-PVEA-LA-CURVA;PLAZA VEA;26;13;PLAZA VEA LA CURVA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;897;MAKRO-ICA;MAKRO;13;24;MAKRO ICA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;64;SPSA-PVEA-MIRAFLORES;PLAZA VEA;86;21;PLAZA VEA MIRAFLORES
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;133;SPSA-PVEA-GUARDIA-CIVIL;PLAZA VEA;58;10;PLAZA VEA GUARDIA CIVIL
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;10;SPSA-PVEA-CAMINOS-DEL-INCA;PLAZA VEA;137;32;PLAZA VEA CAMINOS DEL INCA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;37;SPSA-PVEA-JOCKEY;PLAZA VEA;30;23;PLAZA VEA JOCKEY
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;146;SPSA-PVEA-TACNA;PLAZA VEA;38;19;PLAZA VEA TACNA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;145;SPSA-PVEA-PIURA;PLAZA VEA;48;17;PLAZA VEA PIURA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;229;SPSA-PVEA-SALAVERRY;PLAZA VEA;88;26;PLAZA VEA SALAVERRY
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;202;SPSA-PVEA-LURIN;PLAZA VEA;30;21;PLAZA VEA LURIN
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;105;SPSA-PVEA-SALAMANCA;PLAZA VEA;28;13;PLAZA VEA SALAMANCA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;117;SPSA-PVEA-IZAGUIRRE;PLAZA VEA;22;10;PLAZA VEA IZAGUIRRE
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;112;SPSA-PVEA-CERES;PLAZA VEA;12;11;PLAZA VEA CERES
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;1199;SPSA-PVEA-SAN-MIGUEL;PLAZA VEA;64;10;PLAZA VEA SAN MIGUEL
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;893;MAKRO-COMAS;MAKRO;49;39;MAKRO COMAS
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;224;SPSA-PVEA-BRENA;PLAZA VEA;59;21;PLAZA VEA BRENA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;2;PVO-PLAZA-VEA-PUCALLPA;PLAZA VEA;50;13;PLAZA VEA PUCALLPA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;68;SPSA-PVEA-PRIMAVERA;PLAZA VEA;25;24;PLAZA VEA PRIMAVERA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;66;SPSA-PVEA-ATE;PLAZA VEA;23;21;PLAZA VEA ATE
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;158;SPSA-PVEA-VILLA-EL-SALVADOR;PLAZA VEA;16;8;PLAZA VEA VILLA EL SALVADOR
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;225;SPSA-PVEA-CAJAMARCA;PLAZA VEA;40;11;PLAZA VEA CAJAMARCA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;448;ZARATE-2- -MK;MAKRO;29;29;MAKRO ZARATE 2
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;172;SPSA-PVEA-PUNO;PLAZA VEA;19;16;PLAZA VEA PUNO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;359;MAKRO-SANTA-ANITA;MAKRO;160;56;MAKRO SANTA ANITA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;125;SPSA-PVEA-SJ-LURIGANCHO;PLAZA VEA;11;5;PLAZA VEA SJ LURIGANCHO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;360;MAKRO-SURCO;MAKRO;184;47;MAKRO SURCO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;1249;MAKRO-CANETE;MAKRO;24;63;MAKRO CANETE
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;894;MAKRO-VILLA-EL-SALVADOR;MAKRO;39;36;MAKRO VILLA EL SALVADOR
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;114;SPSA-PVEA-PRO;PLAZA VEA;26;12;PLAZA VEA PRO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;262;PVEA-TALARA-MALL;PLAZA VEA;12;16;PLAZA VEA TALARA MALL
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;1250;MAKRO-CHIMBOTE;MAKRO;24;21;MAKRO CHIMBOTE
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;90;SPSA-VIVANDA-PEZET;VIVANDA;27;13;VIVANDA PEZET
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;89;SPSA-PVEA-RISSO;PLAZA VEA;41;23;PLAZA VEA RISSO
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;119;SPSA-PVEA-PUENTE-PIEDRA;PLAZA VEA;23;15;PLAZA VEA PUENTE PIEDRA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;84;SPSA-PVEA-COMAS;PLAZA VEA;5;12;PLAZA VEA COMAS
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;1252;MAKRO-SAN-MARTIN-DE-PORRES;MAKRO;93;41;MAKRO SAN MARTIN DE PORRES
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;96;SPSA-PVEA-SAN-JORGE;PLAZA VEA;21;15;PLAZA VEA SAN JORGE
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;48;SPSA-PVEA-HIGUERETA;PLAZA VEA;64;17;PLAZA VEA HIGUERETA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;140;SPSA-VIVANDA-LIBERTADORES;VIVANDA;16;19;VIVANDA LIBERTADORES
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;147;SPSA-PVEA-JULIACA;PLAZA VEA;13;19;PLAZA VEA JULIACA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;81;SPSA-PVEA-LA-MOLINA;PLAZA VEA;59;23;PLAZA VEA LA MOLINA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;290;SPSA-VIVANDA-ASIA;VIVANDA;7;17;VIVANDA ASIA
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;143;SPSA-PVEA-NUEVO-CHIMBOTE;PLAZA VEA;35;17;PLAZA VEA NUEVO CHIMBOTE
SPSA.xlsx;20149405;BADIA-AJO-EN-POLVO-X85-05GR-3OZ;BADIA;1;SPSA-PVEA-LOS-OLIVOS;PLAZA VEA;43;21;PLAZA VEA LOS OLIVOS
